Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
-0.13428283358258958,-0.7205375929896363,-0.18872969511064502,0.07044338794332428,0.25676752339068526,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,-0.04461390529109929,-1.256339328041199,0.910652230759024,1.2695181090307044,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1.282856592450076,-0.7205375929896363,-0.5459948348615206,1.4617845622497474,1.2501474076987915,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,1.4228458639651402,0.7959633020158129,0.910652230759024,1.442174152844754,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.13428283358258958,-0.7205375929896363,-0.42690645494456203,-1.3208977863630988,-1.7299922452255274,-0.7277182221363181,0.379671823857413,-0.6473363462187068,-0.778343789919219,-1.256339328041199,-1.4351651848873106,-1.1407868933656866,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0.41077079181458953,1.4521279905466813,-0.7841715946954375,0.07044338794332428,0.25676752339068526,0.5302469457777194,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,0.26953336169637626,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.3523042837414612,0.3657951987785225,-0.665083214778479,0.07044338794332428,0.25676752339068526,0.5302469457777194,0.9184429785096649,1.5447919861773733,1.4228458639651402,-1.256339328041199,0.910652230759024,-0.4934376905307476,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.7883471840592046,1.4521279905466813,-0.7841715946954375,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.778343789919219,-1.256339328041199,-0.2622564770641433,0.011880833588263747,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
0.8468136921323328,-0.7205375929896363,-0.3078180750276035,0.07044338794332428,-0.736612360917421,1.7882121136917568,-0.6978704854470907,-0.6473363462187068,-0.778343789919219,0.7959633020158129,0.910652230759024,-0.6587702774735071,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
2.045931668006127,-0.7205375929896363,1.3594192438098154,0.07044338794332428,0.25676752339068526,-0.7277182221363181,0.9184429785096649,1.5447919861773733,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,0.20295648104828518,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
-2.0964758850124343,-0.7205375929896363,-0.5459948348615206,0.07044338794332428,-0.736612360917421,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,-1.5817477661915433,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0.3017600667351537,-0.7205375929896363,-1.0223483545293546,0.07044338794332428,-1.7299922452255274,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,-0.2622564770641433,1.134588964250573,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
-0.46131500882089704,-0.7205375929896363,-1.141436734446313,0.07044338794332428,-0.736612360917421,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,-0.04461390529109929,0.7959633020158129,-1.4351651848873106,-1.2189037666594469,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
-0.6793364589797687,1.4521279905466813,-0.42690645494456203,-1.3208977863630988,1.2501474076987915,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-0.2622564770641433,0.35896830470031194,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.8973579091386403,-0.7205375929896363,-0.3078180750276035,0.07044338794332428,1.2501474076987915,-0.7277182221363181,-0.15909933079483887,1.5447919861773733,0.6891159793370204,0.7959633020158129,-0.2622564770641433,-0.3988985200104583,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0.7378029670528969,-0.7205375929896363,0.8830657241419815,0.07044338794332428,1.2501474076987915,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,0.6891159793370204,0.7959633020158129,-0.2622564770641433,-1.306785249114927,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0.08373861657628205,-0.7205375929896363,-0.42690645494456203,0.07044338794332428,1.2501474076987915,-0.7277182221363181,-1.2366416400993427,1.5447919861773733,-0.778343789919219,-1.256339328041199,0.910652230759024,-0.6323614481497644,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.13428283358258958,-0.7205375929896363,0.763977344225023,-1.3208977863630988,-2.7233721295336335,1.7882121136917568,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-1.4351651848873106,-1.2062541593363096,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
-0.7883471840592046,1.4521279905466813,-0.3078180750276035,-1.3208977863630988,-0.736612360917421,0.5302469457777194,-1.2366416400993427,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-1.4351651848873106,-1.1529926548178366,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
-0.025272108503153767,1.4521279905466813,-0.42690645494456203,0.07044338794332428,-0.736612360917421,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,-0.04461390529109929,-1.256339328041199,-1.4351651848873106,-0.3720458448157282,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
1.282856592450076,1.4521279905466813,2.4312146630624416,1.4617845622497474,0.25676752339068526,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,0.6891159793370204,-1.256339328041199,0.910652230759024,1.7761681707626775,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.2243900843769477,-0.7205375929896363,-0.7841715946954375,0.07044338794332428,0.25676752339068526,-0.7277182221363181,2.53475644246642,1.5447919861773733,1.4228458639651402,-1.256339328041199,-0.2622564770641433,-0.11616870019156478,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.13428283358258958,1.4521279905466813,-0.18872969511064502,1.4617845622497474,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,-0.2622564770641433,-0.4652534777230557,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.1927493416557179,-0.7205375929896363,2.4312146630624416,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,-0.2622564770641433,-0.46480963185206847,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-0.2432935586620254,-0.7205375929896363,-0.7841715946954375,-1.3208977863630988,0.25676752339068526,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-0.2622564770641433,-1.5307054910280067,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1.5008780426089479,-0.7205375929896363,-1.141436734446313,-2.712238960669522,0.25676752339068526,1.7882121136917568,0.379671823857413,-0.6473363462187068,-0.778343789919219,0.7959633020158129,-1.4351651848873106,-0.1541175221609767,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
-0.025272108503153767,1.4521279905466813,-0.903259974612396,0.07044338794332428,-0.736612360917421,-0.7277182221363181,0.9184429785096649,1.5447919861773733,-0.04461390529109929,-1.256339328041199,0.910652230759024,0.3159152552145464,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
-1.0063686342180762,-0.7205375929896363,-0.665083214778479,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,-0.6201556866976143,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.2432935586620254,1.4521279905466813,-0.18872969511064502,0.07044338794332428,0.25676752339068526,-0.7277182221363181,0.9184429785096649,1.5447919861773733,1.4228458639651402,0.7959633020158129,0.910652230759024,0.487905530222115,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
-0.6793364589797687,-0.7205375929896363,-0.18872969511064502,0.07044338794332428,1.2501474076987915,0.5302469457777194,-0.15909933079483887,-0.6473363462187068,1.4228458639651402,-1.256339328041199,-0.2622564770641433,-0.5236192097578822,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.6793364589797687,0.3657951987785225,1.00215410405894,-1.3208977863630988,-2.7233721295336335,1.7882121136917568,-1.2366416400993427,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-1.4351651848873106,-1.1589845740761648,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.7883471840592046,-0.7205375929896363,-1.0223483545293546,1.4617845622497474,-1.7299922452255274,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,-0.04461390529109929,-1.256339328041199,0.910652230759024,0.39802674134719207,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
-0.2432935586620254,-0.7205375929896363,0.763977344225023,0.07044338794332428,-0.736612360917421,-0.7277182221363181,0.9184429785096649,1.5447919861773733,-1.5120736745473389,-1.256339328041199,-1.4351651848873106,-0.12127292770791843,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0.9558244172117686,1.4521279905466813,-0.3078180750276035,0.07044338794332428,1.2501474076987915,-0.7277182221363181,2.53475644246642,-0.6473363462187068,0.6891159793370204,0.7959633020158129,-0.2622564770641433,0.9685906085013327,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-1.769443709774127,1.4521279905466813,1.478507623726774,0.07044338794332428,-1.7299922452255274,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,0.910652230759024,-0.4044465933977992,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
-0.7883471840592046,1.4521279905466813,2.0739495233115663,-1.3208977863630988,-0.736612360917421,-0.7277182221363181,-1.2366416400993427,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,-1.4351651848873106,-0.6379095215371052,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
-0.025272108503153767,1.4521279905466813,-0.665083214778479,0.07044338794332428,1.2501474076987915,-0.7277182221363181,1.4572141331619168,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,1.153674336703026,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1.1738458673706402,1.4521279905466813,-0.665083214778479,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,1.4228458639651402,0.7959633020158129,-0.2622564770641433,2.057122607097622,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.13428283358258958,-0.7205375929896363,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,0.6891159793370204,-1.256339328041199,0.910652230759024,0.13260691049680226,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
1.282856592450076,-0.7205375929896363,-0.903259974612396,-1.3208977863630988,-0.736612360917421,-0.7277182221363181,0.379671823857413,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,-1.4351651848873106,2.437276595598222,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
-0.46131500882089704,-0.7205375929896363,-1.141436734446313,-1.3208977863630988,0.25676752339068526,-0.7277182221363181,-1.2366416400993427,-0.6473363462187068,0.6891159793370204,0.7959633020158129,-0.2622564770641433,-0.2728462926500725,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
-1.8784544348535628,-0.7205375929896363,-0.665083214778479,1.4617845622497474,0.25676752339068526,0.5302469457777194,-0.15909933079483887,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,2.0835609385821914,-0.6696445013126954,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
-0.7883471840592046,1.4521279905466813,-1.0223483545293546,0.07044338794332428,1.2501474076987915,-0.7277182221363181,2.53475644246642,1.5447919861773733,-1.5120736745473389,0.7959633020158129,0.910652230759024,-0.3773719952675755,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.5703257339003329,-0.7205375929896363,1.716684383560691,1.4617845622497474,1.2501474076987915,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,0.910652230759024,0.24001761127572255,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
2.2639531181649986,-0.7205375929896363,-0.903259974612396,-1.3208977863630988,-0.736612360917421,0.5302469457777194,-1.2366416400993427,1.5447919861773733,-0.04461390529109929,0.7959633020158129,-1.4351651848873106,2.4561400451151814,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.8973579091386403,-0.7205375929896363,-0.7841715946954375,0.07044338794332428,1.2501474076987915,-0.7277182221363181,-0.15909933079483887,1.5447919861773733,0.6891159793370204,0.7959633020158129,-0.2622564770641433,-0.14058022309586485,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.46131500882089704,-0.7205375929896363,-0.3078180750276035,0.07044338794332428,0.25676752339068526,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,0.910652230759024,-0.32455433662008987,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
-0.2432935586620254,1.4521279905466813,-1.141436734446313,0.07044338794332428,-0.736612360917421,0.5302469457777194,-0.6978704854470907,-0.6473363462187068,0.6891159793370204,-1.256339328041199,-1.4351651848873106,-0.19606095696927409,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
0.5197815168940253,-0.7205375929896363,-0.5459948348615206,0.07044338794332428,-0.736612360917421,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,-0.04461390529109929,-1.256339328041199,-0.2622564770641433,-1.3505040674071735,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0.5197815168940253,-0.7205375929896363,1.5975960036437324,-1.3208977863630988,-0.736612360917421,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.04461390529109929,-1.256339328041199,-1.4351651848873106,1.7340028130188865,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.1738458673706402,-0.7205375929896363,-0.903259974612396,0.07044338794332428,-2.7233721295336335,0.5302469457777194,1.4572141331619168,-0.6473363462187068,-0.778343789919219,-1.256339328041199,0.910652230759024,-1.2470879794671388,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
-1.115379359297512,1.4521279905466813,-0.18872969511064502,-1.3208977863630988,-0.736612360917421,0.5302469457777194,-0.6978704854470907,-0.6473363462187068,-0.778343789919219,-1.256339328041199,-1.4351651848873106,-0.4359596502378956,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
-1.660432984694691,1.4521279905466813,1.5975960036437324,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.778343789919219,0.7959633020158129,0.910652230759024,-0.23378785600319238,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
-1.0063686342180762,-0.7205375929896363,1.716684383560691,0.07044338794332428,0.25676752339068526,1.7882121136917568,-0.6978704854470907,-0.6473363462187068,-0.778343789919219,-1.256339328041199,-1.4351651848873106,0.12062307198014587,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.08373861657628205,-0.7205375929896363,0.6448889643080645,1.4617845622497474,0.25676752339068526,1.7882121136917568,-0.15909933079483887,-0.6473363462187068,0.6891159793370204,0.7959633020158129,-0.2622564770641433,-0.32544202836206443,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0.41077079181458953,-0.7205375929896363,0.287623824557189,-1.3208977863630988,-0.736612360917421,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,0.6891159793370204,0.7959633020158129,-0.2622564770641433,2.5224950028277786,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1.391867317529512,-0.7205375929896363,1.716684383560691,0.07044338794332428,-0.736612360917421,-0.7277182221363181,0.379671823857413,1.5447919861773733,0.6891159793370204,0.7959633020158129,0.910652230759024,1.2859404062572335,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
-0.2432935586620254,1.4521279905466813,-1.0223483545293546,1.4617845622497474,-1.7299922452255274,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,1.4228458639651402,-1.256339328041199,0.910652230759024,1.1594443330258606,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
-1.769443709774127,-0.7205375929896363,0.287623824557189,1.4617845622497474,1.2501474076987915,1.7882121136917568,-0.15909933079483887,1.5447919861773733,-0.04461390529109929,-1.256339328041199,0.910652230759024,-0.42175658236630287,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
-1.4424115345358195,-0.7205375929896363,-1.141436734446313,0.07044338794332428,-0.736612360917421,-0.7277182221363181,-0.15909933079483887,1.5447919861773733,-0.04461390529109929,-1.256339328041199,0.910652230759024,-1.3061194803084462,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1.282856592450076,-0.7205375929896363,-0.3078180750276035,-1.3208977863630988,0.25676752339068526,-0.7277182221363181,-1.2366416400993427,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-1.4351651848873106,0.6183962162923735,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.08373861657628205,-0.7205375929896363,-1.141436734446313,-1.3208977863630988,-1.7299922452255274,-0.7277182221363181,-1.2366416400993427,-0.6473363462187068,-0.778343789919219,0.7959633020158129,-0.2622564770641433,-0.12282638825637389,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1.7188994927678194,-0.7205375929896363,0.287623824557189,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-0.2622564770641433,-0.29992089078029616,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.2432935586620254,-0.7205375929896363,-0.7841715946954375,1.4617845622497474,-1.7299922452255274,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,-1.5120736745473389,-1.256339328041199,0.910652230759024,-0.3480781677824154,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-1.115379359297512,1.4521279905466813,1.716684383560691,0.07044338794332428,1.2501474076987915,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,-1.5120736745473389,-1.256339328041199,-0.2622564770641433,-0.07622257180271012,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.2432935586620254,-0.7205375929896363,-0.06964131519368652,0.07044338794332428,0.25676752339068526,-0.7277182221363181,-0.6978704854470907,1.5447919861773733,0.6891159793370204,0.7959633020158129,-0.2622564770641433,0.5562577943541552,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
-1.0063686342180762,-0.7205375929896363,-0.06964131519368652,0.07044338794332428,2.243527292006898,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-0.778343789919219,0.7959633020158129,0.910652230759024,0.026749670266337424,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.3523042837414612,-0.7205375929896363,-1.0223483545293546,0.07044338794332428,0.25676752339068526,1.7882121136917568,-1.2366416400993427,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-1.4351651848873106,-0.6292545270528535,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
1.8279102178472553,1.4521279905466813,-1.0223483545293546,0.07044338794332428,0.25676752339068526,1.7882121136917568,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,0.910652230759024,0.8611799077224124,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
-1.660432984694691,-0.7205375929896363,0.6448889643080645,-1.3208977863630988,-0.736612360917421,-0.7277182221363181,-0.6978704854470907,-0.6473363462187068,-1.5120736745473389,0.7959633020158129,-0.2622564770641433,-1.177848023593124,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
0.1927493416557179,-0.7205375929896363,-0.665083214778479,0.07044338794332428,0.25676752339068526,-0.7277182221363181,0.9184429785096649,-0.6473363462187068,-0.04461390529109929,0.7959633020158129,0.910652230759024,-0.3727116136222091,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.5703257339003329,-0.7205375929896363,0.04944706472327198,-2.712238960669522,-0.736612360917421,-0.7277182221363181,-0.15909933079483887,-0.6473363462187068,-1.5120736745473389,-1.256339328041199,-1.4351651848873106,0.6803127152950983,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
